40.267,60.005,60.005,60.006,60.005,60.005,60.007,60.007,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.004,60.004,60.004,60.004,60.006,60.006,60.004,60.004,60.006,60.006,60.006,60.006,60.005,60.005,60.006,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.004,60.004,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.005,60.005,60.005,60.005,60.006,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.003,60.003,60.003,60.003,60.005,60.004,60.006,60.006,60.006,60.006,60.006,60.007,60.007,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.005,60.005,60.005,60.006,60.006,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.007,60.007,60.006,60.006,60.006,60.006,60.006,60.006,60.007,60.007,60.007,60.006,60.006,60.006,60.006,60.006,60.006
40.3,60.004,60.004,60.005,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.004,60.004,60.004,60.004,60.006,60.006,60.003,60.003,60.006,60.006,60.006,60.006,60.005,60.005,60.006,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.006,60.006,60.006,60.006,60.006,60.006,60.004,60.004,60.004,60.004,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.004,60.004,60.004,60.004,60.004,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.002,60.002,60.002,60.002,60.005,60.004,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.005,60.005,60.005,60.005,60.005,60.006,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006
40.333,60.004,60.004,60.005,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.003,60.003,60.003,60.003,60.006,60.006,60.003,60.003,60.006,60.006,60.005,60.005,60.004,60.004,60.005,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.006,60.005,60.006,60.006,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.003,60.003,60.004,60.004,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.004,60.004,60.004,60.004,60.006,60.006,60.006,60.006,60.006,60.006,60.004,60.004,60.002,60.002,60.002,60.002,60.004,60.004,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006
40.367,60.004,60.004,60.004,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.003,60.003,60.003,60.003,60.006,60.006,60.003,60.003,60.006,60.006,60.005,60.005,60.004,60.004,60.005,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.006,60.006,60.006,60.006,60.005,60.005,60.003,60.003,60.004,60.004,60.006,60.006,60.006,60.006,60.006,60.006,60.006,60.004,60.004,60.004,60.004,60.003,60.004,60.006,60.006,60.006,60.006,60.004,60.004,60.003,60.003,60.003,60.003,60.004,60.004,60.006,60.006,60.006,60.006,60.006,60.005,60.005,60.006,60.006,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006,60.005,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006
40.4,60.004,60.004,60.004,60.004,60.004,60.006,60.006,60.006,60.005,60.006,60.006,60.006,60.005,60.005,60.006,60.006,60.003,60.003,60.003,60.003,60.005,60.005,60.003,60.003,60.005,60.005,60.005,60.005,60.004,60.004,60.005,60.004,60.005,60.006,60.005,60.006,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.006,60.006,60.006,60.005,60.005,60.003,60.003,60.004,60.004,60.006,60.006,60.006,60.005,60.005,60.006,60.005,60.003,60.003,60.003,60.003,60.006,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.003,60.003,60.003,60.003,60.004,60.004,60.006,60.005,60.005,60.006,60.006,60.005,60.005,60.006,60.006,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.006,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.006,60.006,60.006,60.006,60.006,60.006
40.433,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.002,60.002,60.002,60.002,60.005,60.005,60.003,60.003,60.005,60.005,60.005,60.005,60.004,60.004,60.005,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.005,60.005,60.005,60.005,60.005,60.005,60.003,60.003,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.003,60.003,60.003,60.003,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.002,60.002,60.002,60.002,60.004,60.003,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005
40.467,60.004,60.004,60.003,60.003,60.003,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.005,60.005,60.003,60.003,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.003,60.004,60.003,60.003,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.003,60.003,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.003,60.003,60.003,60.003,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.003,60.003,60.003,60.003,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005
40.5,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.003,60.003,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.003,60.003,60.003,60.003,60.003,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.006,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005
40.533,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.003,60.003,60.003,60.003,60.004,60.004,60.003,60.003,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.005,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.003,60.003,60.005,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.004,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005
40.567,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005
40.6,60.004,60.004,60.002,60.003,60.003,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.002,60.002,60.002,60.002,60.002,60.002,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.001,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.004,60.004
40.633,60.004,60.004,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.004,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.005,60.004,60.004,60.004,60.004,60.003,60.002,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004
40.667,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.004,60.004,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004
40.7,60.005,60.005,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.002,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.006,60.006,60.006,60.006,60.004,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.004,60.004,60.004,60.004,60.004,60.004
40.733,60.005,60.005,60.004,60.003,60.003,60.003,60.003,60.003,60.004,60.003,60.003,60.003,60.004,60.004,60.003,60.003,60.005,60.005,60.005,60.005,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.004,60.003,60.003,60.003,60.003,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.003,60.003,60.004,60.004,60.006,60.006,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.003,60.003,60.003,60.003,60.003,60.003,60.005,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003
40.767,60.005,60.005,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.003,60.004,60.003,60.003,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.006,60.006,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004
40.8,60.005,60.005,60.004,60.004,60.004,60.003,60.003,60.003,60.004,60.003,60.004,60.003,60.004,60.004,60.004,60.004,60.005,60.005,60.005,60.005,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.005,60.003,60.003,60.003,60.003,60.005,60.005,60.004,60.005,60.004,60.004,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.006,60.006,60.006,60.006,60.004,60.004,60.004,60.003,60.003,60.004,60.003,60.005,60.005,60.005,60.005,60.005,60.005,60.004,60.004,60.004,60.004,60.005,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.003,60.004,60.004,60.003,60.003,60.003
40.833,60.006,60.006,60.003,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.003,60.003,60.006,60.006,60.006,60.006,60.004,60.004,60.006,60.006,60.004,60.004,60.004,60.004,60.005,60.005,60.004,60.004,60.003,60.003,60.003,60.003,60.005,60.005,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.004,60.004,60.006,60.006,60.006,60.006,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.006,60.006,60.006,60.006,60.004,60.004,60.004,60.004,60.004,60.004,60.005,60.005,60.006,60.006,60.006,60.006,60.005,60.005,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.004,60.004,60.004,60.004,60.004,60.004,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003,60.003
